idx	uid	img_path	fig_num	caption
1090	PMC270088	/imgs/512/215/270088/PMC270088_1475-2840-2-12-6.png	F6	(A) Summary of inhibition of platelet-neutrophil conjugates with anti-P-selectin for women in the study. Comparison of non-diabetic women without cardiovascular disease (NDW-CVD) versus non-diabetic women with cardiovascular disease (NDW+CVD) versus diabetic women without cardiovascular disease (DW-CVD) versus diabetic women with cardiovascular disease (DW+CVD). NDW-CVD and DW-CVD had significantly less platelet-neutrophil conjugates in comparison to NDW+CVD (P &lt; 0.05). DW+CVD had significantly greater platelet-neutrophil conjugates in comparison to DW-CVD (P &lt; 0.05). (B) Summary of inhibition of platelet-neutrophil conjugates with anti-P-selectin for women and men in the study. Comparison of non-diabetic men with cardiovascular disease (NDM+CVD) versus non-diabetic women with cardiovascular disease (NDW+CVD) versus diabetic men with cardiovascular disease (DM+CVD) versus diabetic women with cardiovascular disease (DW+CVD). There is no significant difference among any of the groups.
1091	PMC3124423	/imgs/512/232/3124423/PMC3124423_1471-2172-12-35-1.png	F1	Immature mDCs express an array of adhesion molecules capable of interacting with ECM components. (A) Microphotograph of mDCs upon differentiation from bone marrow precursors (20  magnification). (B) Qualitative flow cytometry analysis of costimulatory molecules and adhesion molecules to leukocytes or endothelial cells in immature myeloid DCs. Grey histograms represent isotype controls. An experiment representative of 3 independent experiments is depicted. (C) PCR qualitative analysis of adhesion molecules to ECM components in immature mDCs. An experiment representative of 3 independent experiments is shown. (D) Qualitative flow cytometry analysis of adhesion molecules to ECM components in immature myeloid DCs. Grey histograms represent isotype controls. An experiment representative of 3 independent experiments is depicted.
1092	PMC5068534	/imgs/512/295/5068534/PMC5068534_zjv9991820690004.png	F4	LFA-1-induced T cell remodeling is associated with polarization of viral proteins. (A) Beads with no antibody (Null) (n = 225) or coupled with anti-LFA-1 2 (n = 215) or anti-LFA-1 L (n = 192) were incubated with HIV-1-infected primary CD4 T cells for 60 min and then stained for intracellular Gag and surface Env. Contacts were scored as polarized if there was a significant accumulation of Env and Gag at the cell-bead interface. (B) (Top) Representative image of HIV-1-infected primary CD4 T cells incubated with anti-LFA-1 2 beads and stained for intracellular Gag and surface Env. (Inset) Example of a cell-bead contact with polarized Env and Gag at the cell-bead interface. (Bottom) As in the top image, but using anti-LFA-1 L beads. The arrows depict cell-bead contacts with Env and Gag enriched at the interface, the white arrowheads indicate contacts with Env or Gag alone, and the black arrowheads indicate unpolarized contacts. (C) (Left) Representative images of a single section through the middle of an HIV-1-infected T cellanti-LFA-1 2 bead contact stained for intracellular Env and the MTOC. The MTOC is polarized toward the site of cell contact, and intracellular Env clusters around it. (Right) Two separate images of a 3D reconstruction built from a z-stack composed of pictures taken at 0.2-m intervals through the same cell shown in the IF image on the left. DAPI stain was used to define the top and bottom limits of the cell. The graph on the left shows quantification of contacts with polarized MTOC that also show Env copolarization. (D) HIV-1-infected primary CD4 T cells were pretreated with DMSO or piceatannol for 30 min before incubation with anti-LFA-1 2 beads. Single cell-bead conjugates were identified and scored for MTOC and intracellular Env polarization in relation to the bead interface. The IF images are representative single xy slices. Unlabeled scale bars, 5 m. ***, P &lt; 0.001 (three separate donors and three independent experiments). The error bars represent SEM.
1093	PMC2136756	/imgs/512/228/2136756/PMC2136756_JCB.12320f8c.png	F8	The lever arm acting on a transient tether, the  dimension of the adhesive  contact zone, and the force  on the tether bond. (A)  Scheme for measurement of  the lever arm by reversing  the direction of flow. The lever arm, l, is the distance between the tether point and  the projection of the center  of the neutrophil on the substrate. (B) Estimation of  forces on a neutrophil tethered in shear flow (drawn to  scale). The force balance  equations are Fb cos = Fs  and Fblsin = s + RFs,  where Fb is the force on the  tether bond, Fs is the force on  the cell, and s is the torque  on the cell. The exact solution for Fs for a motionless  hard sphere in shear flow  near a wall is Fs = 6viscosityRhshearC where R is sphere radius, h is the distance from the center of the cell to the wall, and C is a numerical factor determined  by integration that depends on h/R and ranges from 1 to 1.7 (17). With R = 4.25 m for a neutrophil (48), variation of hR from 0 to 0.5  m has little effect on Fs (3%), and we have assumed h = R for a tethered cell. The assumption of hardness is good because no neutrophil deformation is visible microscopically within the range of shear used here. Roughness such as from microvilli is thought to increase Fs only modestly; for a rough object, Fs is intermediate between Fs on a sphere contained in the object and Fs on a sphere containing the object. We estimate uncertainty in R to measurement variation (48) and its effective increase by microvilli as 0.25 m. The  calculated value of Fs and its uncertainty are 59.8  6.9 pN per dyn/cm2 wall shear stress. Both the uncertainty in R and in the lever arm  measurement l = 3.06  0.53 m introduce uncertainties into the other calculated values. The uncertainties stemming from R and l  were estimated separately for these values and their variances were added. We calculate  = 62.3  4.2, d = 1.0  0.32 m, Fb/Fs = 2.15   0.32, and Fb = 124.4  26.1 pN per dyn/cm2 wall shear stress. (C) Movement of a representative transiently tethered neutrophil on  P-selectin at five sites per m2 during reversal of flow at 0.3 dyn/cm2. The vertical dashed line marks the left boundary of the tethered  cell before flow reversal. (D) Measurement of the lever arm. Each point is a measurement on an individual cell; the lever arm is defined  as half the distance moved during flow reversal while cells were tethered to the indicated density of P-selectin. Shear stress was calibrated from the hydrodynamic velocity of cells in the same chamber using a syringe pump. (E) Velocities after flow reversal of untethered neutrophils and of neutrophils transiently tethered to P-selectin (five sites per m2). The velocity of tethered cells was derived  from a frame by frame analysis of the number of video frames required for a transiently tethered cell to move the distance of 2 l after  flow reversal. Values are the average of two velocity determinations at each wall shear stress. Velocities of cells free in flow (i.e., untethered, traveling at the hydrodynamic velocity) were determined in the same video segments. Velocities of cells free in flow are the mean  of four determinations. Similar velocity determination of cells free in flow was performed on an identical field using a syringe pump generating known wall shear stresses, and the shear stress was calibrated from these velocities. The movement of indicator nontethered  cells in the same field of view was observed to mark flow reversal, and time was not counted until indicator cells reached full velocity  (dead time was about one frame at the lowest shears).
1094	PMC4976857	/imgs/512/46/4976857/PMC4976857_pone.0160431.g005.png	pone.0160431.g005	SIRT-2 inhibition in ob/ob septic mice restores repressed microvascular leukocyte adhesion.A: SIRT-2 inhibition during hypo-inflammation enhances leukocyte adhesion in ob/ob: mice with sepsis: ob/ob-septic mice were treated with Vehicle or AK-7 during hypo-inflammatory phase of sepsis, challenged with either normal saline (NS) or LPS and studied leukocyte adhesion 4h later. While Vehicle treated mice showed no further increase in leukocyte adhesion in response to LPS, AK-7 treated mice showed significant increase in leukocyte adhesion in small intestinal microcirculation. * p&lt;0.05 vs. Vehicle +LPS using Tukeys post-hoc analysis; error bars: s.e.m. B and C: SIRT-2 inhibition during hypo-inflammatory phase activates endothelium: We treated ob/ob mice with either Vehicle of AK-7 during hypo-inflammatory phase of sepsis and studied small intestinal tissue expression of E-selectin and ICAM-1 expression. We co-stained these tissue sections with wither von Willebrand factor or nuclear stain DAPI. We quantified the signal using NIH Image J. There was a significant increase in E-selectin (Fig 5B) and ICAM-1 (Fig 5C) expression in small intestinal tissue sections of Sepsis + AK-7 treated group compared to Sepsis + Vehicle group. * p&lt;0.05 vs. Sepsis + Vehicle using Tukeys post-hoc analysis; error bars: s.e.m.
1095	PMC4160252	/imgs/512/278/4160252/PMC4160252_pone.0107295.g001.png	pone-0107295-g001	Lectin activity for the SGH of Anophelinae mosquitoes, but not for other genus.(A) SGH from An. gambiae (male and female), An. stephensi, An. freeborni, An. dirus, An. albimanus, Ae. aegypti, Culex quinquefasciatus, Phlebotomus duboscqi, Lutzomyia longipalpis, were serially diluted followed by addition of O-type RBC. Two preparations of female An. gambiae SGH were tested. (B) Quantification of lectin activity. U/assay was given as 1/n, where n is the maximum dilution promoting agglutination presented in (A) ND, not detected. (C) Species-specificity. SGH of An. gambiae was tested in RBC from human, horse, sheep, goat, pig, cow, rat guinea pig, and chicken.
1096	PMC2841723	/imgs/512/237/2841723/PMC2841723_nihms165757f4.png	F4	Clinical phenotypes of IL-4-Tg mice with normal or deficient ICAM-1. (A) Representative clinical phenotypes of Tg/ICAM-1/, Tg/ICAM-1+/+, Tg/ICAM-1+/ (7 weeks after disease onset), and non-Tg/ICAM-1+/+ mice. (B) Comparison of skin inflammation severity scores of Tg/ICAM-1/, Tg/ICAM-1+/, and Tg/ICAM-1+/+ mouse groups (7 weeks after disease onset. N=15 for each group), p&gt;0.05 (among these three groups).
1097	PMC3161306	/imgs/512/223/3161306/PMC3161306_SCI2011-673752.006.png	fig6	Significant level of extGLuc signal is detectable in splenectomized mice 24hrs after transfusion. Bioluminescent imaging of nonsplenectomized (left panels) and splenectomized (right panels) mice 24hrs after injection with extGLuc+EBs, as indicated. Dorsal and ventral imaging is presented in the top and bottom panels, respectively. In intact mice, the bioluminescent signal was virtually undetectable other than at the site of injection (the tail). In the splenectomized mice, significant signal levels were observed in limbs (lower extremity), skull (indicating marrow localization), and abdomen (indicating liver localization because the spleen had been removed). Arrows indicate the positive signal. Data are representative of those observed with 4 mice per experimental point.
1098	PMC2673971	/imgs/512/103/2673971/PMC2673971_ijn-2-129f5.png	f5-ijn-2-129	Selective binding of liposomes presenting fucose and sulfate ester groups to activated endothelial cells in mouse lungs following allergen challenge. (A) Negative control (liposomes without fucose and sulfate ester groups). (B) Liposomes with fucose and sulfate ester groups. Scale bars in both images = 30 m. Adapted with permission from John et al (2003).Abbreviations: alv, alveolar wall; bv, blood vessel; e, endothelium; PLNP, liposomes.
1099	PMC3757496	/imgs/512/126/3757496/PMC3757496_peerj-01-131-g003.png	fig-3	Coexpression of dominant-negative flotillin-2-G2A inhibits capping of GFP-PIPKI90 in human T cells.T cells were co-transfected with wild type flotillin-2-HA and GFP-tagged wild type PIPKI90 or flotillin-2-G2A-HA and GFP-tagged wild type PIPKI90 and incubated at 37C for 30 min. Cells were then stimulated with SDF-1 (40 ng/ml) for 15 min, fixed with 3.7% PFA (final concentration) in suspension and stained for HA. (A) Fluorescence pictures. Scale bar 10 m. (B) Quantitative evaluation of A: % of cells with PIPKI90 caps in transfected cells were derived from n = 3 independent experiments (mean  sem) (p &lt; 0.001 obtained by ANOVA and Tukeys multiple comparison test). 100 cells counted per sample.
